"행정구역(시군구)별","성별","연령별","항목","단위","2023 년",
"의령군","계","계","주민등록연앙인구[명]","명","25714",
"의령군","계","0 - 4세","주민등록연앙인구[명]","명","371.5",
"의령군","계","5 - 9세","주민등록연앙인구[명]","명","509.5",
"의령군","계","10 - 14세","주민등록연앙인구[명]","명","672.5",
"의령군","계","15 - 19세","주민등록연앙인구[명]","명","707.5",
"의령군","계","20 - 24세","주민등록연앙인구[명]","명","761.5",
"의령군","계","25 - 29세","주민등록연앙인구[명]","명","767.5",
"의령군","계","30 - 34세","주민등록연앙인구[명]","명","762.5",
"의령군","계","35 - 39세","주민등록연앙인구[명]","명","776",
"의령군","계","40 - 44세","주민등록연앙인구[명]","명","1119",
"의령군","계","45 - 49세","주민등록연앙인구[명]","명","1380",
"의령군","계","50 - 54세","주민등록연앙인구[명]","명","1984",
"의령군","계","55 - 59세","주민등록연앙인구[명]","명","2328.5",
"의령군","계","60 - 64세","주민등록연앙인구[명]","명","3187.5",
"의령군","계","65 - 69세","주민등록연앙인구[명]","명","2847",
"의령군","계","70 - 74세","주민등록연앙인구[명]","명","2149.5",
"의령군","계","75 - 79세","주민등록연앙인구[명]","명","1678",
"의령군","계","80세 이상","주민등록연앙인구[명]","명","3712",
"의령군","계","80 - 84세","주민등록연앙인구[명]","명","1909",
"의령군","계","85세 이상","주민등록연앙인구[명]","명","1803",
"의령군","계","85 - 89세","주민등록연앙인구[명]","명","1236.5",
"의령군","계","90 - 94세","주민등록연앙인구[명]","명","463",
"의령군","계","95 - 99세","주민등록연앙인구[명]","명","86.5",
"의령군","계","100세 이상","주민등록연앙인구[명]","명","17",
"의령군","남자","계","주민등록연앙인구[명]","명","12744.5",
"의령군","남자","0 - 4세","주민등록연앙인구[명]","명","198",
"의령군","남자","5 - 9세","주민등록연앙인구[명]","명","277",
"의령군","남자","10 - 14세","주민등록연앙인구[명]","명","352",
"의령군","남자","15 - 19세","주민등록연앙인구[명]","명","381.5",
"의령군","남자","20 - 24세","주민등록연앙인구[명]","명","454",
"의령군","남자","25 - 29세","주민등록연앙인구[명]","명","460.5",
"의령군","남자","30 - 34세","주민등록연앙인구[명]","명","409.5",
"의령군","남자","35 - 39세","주민등록연앙인구[명]","명","400.5",
"의령군","남자","40 - 44세","주민등록연앙인구[명]","명","595",
"의령군","남자","45 - 49세","주민등록연앙인구[명]","명","816",
"의령군","남자","50 - 54세","주민등록연앙인구[명]","명","1133",
"의령군","남자","55 - 59세","주민등록연앙인구[명]","명","1282",
"의령군","남자","60 - 64세","주민등록연앙인구[명]","명","1718",
"의령군","남자","65 - 69세","주민등록연앙인구[명]","명","1525.5",
"의령군","남자","70 - 74세","주민등록연앙인구[명]","명","1032",
"의령군","남자","75 - 79세","주민등록연앙인구[명]","명","700.5",
"의령군","남자","80세 이상","주민등록연앙인구[명]","명","1009.5",
"의령군","남자","80 - 84세","주민등록연앙인구[명]","명","589",
"의령군","남자","85세 이상","주민등록연앙인구[명]","명","420.5",
"의령군","남자","85 - 89세","주민등록연앙인구[명]","명","310.5",
"의령군","남자","90 - 94세","주민등록연앙인구[명]","명","93",
"의령군","남자","95 - 99세","주민등록연앙인구[명]","명","13",
"의령군","남자","100세 이상","주민등록연앙인구[명]","명","4",
"의령군","여자","계","주민등록연앙인구[명]","명","12969.5",
"의령군","여자","0 - 4세","주민등록연앙인구[명]","명","173.5",
"의령군","여자","5 - 9세","주민등록연앙인구[명]","명","232.5",
"의령군","여자","10 - 14세","주민등록연앙인구[명]","명","320.5",
"의령군","여자","15 - 19세","주민등록연앙인구[명]","명","326",
"의령군","여자","20 - 24세","주민등록연앙인구[명]","명","307.5",
"의령군","여자","25 - 29세","주민등록연앙인구[명]","명","307",
"의령군","여자","30 - 34세","주민등록연앙인구[명]","명","353",
"의령군","여자","35 - 39세","주민등록연앙인구[명]","명","375.5",
"의령군","여자","40 - 44세","주민등록연앙인구[명]","명","524",
"의령군","여자","45 - 49세","주민등록연앙인구[명]","명","564",
"의령군","여자","50 - 54세","주민등록연앙인구[명]","명","851",
"의령군","여자","55 - 59세","주민등록연앙인구[명]","명","1046.5",
"의령군","여자","60 - 64세","주민등록연앙인구[명]","명","1469.5",
"의령군","여자","65 - 69세","주민등록연앙인구[명]","명","1321.5",
"의령군","여자","70 - 74세","주민등록연앙인구[명]","명","1117.5",
"의령군","여자","75 - 79세","주민등록연앙인구[명]","명","977.5",
"의령군","여자","80세 이상","주민등록연앙인구[명]","명","2702.5",
"의령군","여자","80 - 84세","주민등록연앙인구[명]","명","1320",
"의령군","여자","85세 이상","주민등록연앙인구[명]","명","1382.5",
"의령군","여자","85 - 89세","주민등록연앙인구[명]","명","926",
"의령군","여자","90 - 94세","주민등록연앙인구[명]","명","370",
"의령군","여자","95 - 99세","주민등록연앙인구[명]","명","73.5",
"의령군","여자","100세 이상","주민등록연앙인구[명]","명","13",
"함안군","계","계","주민등록연앙인구[명]","명","60652",
"함안군","계","0 - 4세","주민등록연앙인구[명]","명","1013.5",
"함안군","계","5 - 9세","주민등록연앙인구[명]","명","1969.5",
"함안군","계","10 - 14세","주민등록연앙인구[명]","명","2836.5",
"함안군","계","15 - 19세","주민등록연앙인구[명]","명","2771",
"함안군","계","20 - 24세","주민등록연앙인구[명]","명","2299.5",
"함안군","계","25 - 29세","주민등록연앙인구[명]","명","2197.5",
"함안군","계","30 - 34세","주민등록연앙인구[명]","명","2017",
"함안군","계","35 - 39세","주민등록연앙인구[명]","명","2464.5",
"함안군","계","40 - 44세","주민등록연앙인구[명]","명","3827.5",
"함안군","계","45 - 49세","주민등록연앙인구[명]","명","4448.5",
"함안군","계","50 - 54세","주민등록연앙인구[명]","명","5329.5",
"함안군","계","55 - 59세","주민등록연앙인구[명]","명","5473.5",
"함안군","계","60 - 64세","주민등록연앙인구[명]","명","6367",
"함안군","계","65 - 69세","주민등록연앙인구[명]","명","5717",
"함안군","계","70 - 74세","주민등록연앙인구[명]","명","3911.5",
"함안군","계","75 - 79세","주민등록연앙인구[명]","명","2905.5",
"함안군","계","80세 이상","주민등록연앙인구[명]","명","5103",
"함안군","계","80 - 84세","주민등록연앙인구[명]","명","2753",
"함안군","계","85세 이상","주민등록연앙인구[명]","명","2350",
"함안군","계","85 - 89세","주민등록연앙인구[명]","명","1635.5",
"함안군","계","90 - 94세","주민등록연앙인구[명]","명","601.5",
"함안군","계","95 - 99세","주민등록연앙인구[명]","명","106.5",
"함안군","계","100세 이상","주민등록연앙인구[명]","명","6.5",
"함안군","남자","계","주민등록연앙인구[명]","명","31001",
"함안군","남자","0 - 4세","주민등록연앙인구[명]","명","531.5",
"함안군","남자","5 - 9세","주민등록연앙인구[명]","명","1009.5",
"함안군","남자","10 - 14세","주민등록연앙인구[명]","명","1458",
"함안군","남자","15 - 19세","주민등록연앙인구[명]","명","1493",
"함안군","남자","20 - 24세","주민등록연앙인구[명]","명","1363",
"함안군","남자","25 - 29세","주민등록연앙인구[명]","명","1323",
"함안군","남자","30 - 34세","주민등록연앙인구[명]","명","1154",
"함안군","남자","35 - 39세","주민등록연앙인구[명]","명","1228.5",
"함안군","남자","40 - 44세","주민등록연앙인구[명]","명","1991",
"함안군","남자","45 - 49세","주민등록연앙인구[명]","명","2396.5",
"함안군","남자","50 - 54세","주민등록연앙인구[명]","명","2997",
"함안군","남자","55 - 59세","주민등록연앙인구[명]","명","2963",
"함안군","남자","60 - 64세","주민등록연앙인구[명]","명","3428",
"함안군","남자","65 - 69세","주민등록연앙인구[명]","명","3006.5",
"함안군","남자","70 - 74세","주민등록연앙인구[명]","명","1934.5",
"함안군","남자","75 - 79세","주민등록연앙인구[명]","명","1258.5",
"함안군","남자","80세 이상","주민등록연앙인구[명]","명","1465.5",
"함안군","남자","80 - 84세","주민등록연앙인구[명]","명","905.5",
"함안군","남자","85세 이상","주민등록연앙인구[명]","명","560",
"함안군","남자","85 - 89세","주민등록연앙인구[명]","명","429",
"함안군","남자","90 - 94세","주민등록연앙인구[명]","명","115",
"함안군","남자","95 - 99세","주민등록연앙인구[명]","명","15",
"함안군","남자","100세 이상","주민등록연앙인구[명]","명","1",
"함안군","여자","계","주민등록연앙인구[명]","명","29651",
"함안군","여자","0 - 4세","주민등록연앙인구[명]","명","482",
"함안군","여자","5 - 9세","주민등록연앙인구[명]","명","960",
"함안군","여자","10 - 14세","주민등록연앙인구[명]","명","1378.5",
"함안군","여자","15 - 19세","주민등록연앙인구[명]","명","1278",
"함안군","여자","20 - 24세","주민등록연앙인구[명]","명","936.5",
"함안군","여자","25 - 29세","주민등록연앙인구[명]","명","874.5",
"함안군","여자","30 - 34세","주민등록연앙인구[명]","명","863",
"함안군","여자","35 - 39세","주민등록연앙인구[명]","명","1236",
"함안군","여자","40 - 44세","주민등록연앙인구[명]","명","1836.5",
"함안군","여자","45 - 49세","주민등록연앙인구[명]","명","2052",
"함안군","여자","50 - 54세","주민등록연앙인구[명]","명","2332.5",
"함안군","여자","55 - 59세","주민등록연앙인구[명]","명","2510.5",
"함안군","여자","60 - 64세","주민등록연앙인구[명]","명","2939",
"함안군","여자","65 - 69세","주민등록연앙인구[명]","명","2710.5",
"함안군","여자","70 - 74세","주민등록연앙인구[명]","명","1977",
"함안군","여자","75 - 79세","주민등록연앙인구[명]","명","1647",
"함안군","여자","80세 이상","주민등록연앙인구[명]","명","3637.5",
"함안군","여자","80 - 84세","주민등록연앙인구[명]","명","1847.5",
"함안군","여자","85세 이상","주민등록연앙인구[명]","명","1790",
"함안군","여자","85 - 89세","주민등록연앙인구[명]","명","1206.5",
"함안군","여자","90 - 94세","주민등록연앙인구[명]","명","486.5",
"함안군","여자","95 - 99세","주민등록연앙인구[명]","명","91.5",
"함안군","여자","100세 이상","주민등록연앙인구[명]","명","5.5",
"창녕군","계","계","주민등록연앙인구[명]","명","57602.5",
"창녕군","계","0 - 4세","주민등록연앙인구[명]","명","915",
"창녕군","계","5 - 9세","주민등록연앙인구[명]","명","1474.5",
"창녕군","계","10 - 14세","주민등록연앙인구[명]","명","1835",
"창녕군","계","15 - 19세","주민등록연앙인구[명]","명","1965.5",
"창녕군","계","20 - 24세","주민등록연앙인구[명]","명","1803",
"창녕군","계","25 - 29세","주민등록연앙인구[명]","명","1865.5",
"창녕군","계","30 - 34세","주민등록연앙인구[명]","명","1937.5",
"창녕군","계","35 - 39세","주민등록연앙인구[명]","명","2152",
"창녕군","계","40 - 44세","주민등록연앙인구[명]","명","3051.5",
